Tau FTBO,Tau FTBF,ki,kp,kd,dt,Nb de points de lecture Temp.
230,300,0.00333333,46,0,5000,10
Consigne CPU Temp,Température CPU,Heure,CPU Usage (%),CPU Frequency (MHz),Erreur,Correction dérivée,Correction intégrale,PWM signal,PWM signal clipped
75,79.2749,1:13:48,52.8205,1800,4.27491,0,-183.943,132,132
75,80.4765,1:13:53,52.8205,1800,5.47649,0,-92.6677,279,255
75,80.7915,1:13:58,52.8205,1800,5.79146,0,3.85661,390,255
75,80.8717,1:14:3,56.0209,1800,5.87165,0,101.717,491,255
75,80.7336,1:14:8,56.0209,1800,5.73357,0,197.277,581,255
75,79.9893,1:14:13,56.0209,1800,4.98927,0,280.431,629,255
85,79.72,1:14:19,94.8276,1800,-5.27997,-0,192.432,-2116,0
85,79.2061,1:14:24,94.8276,1800,-5.79389,-0,95.867,-2449,0
85,79.7391,1:14:29,94.8276,1800,-5.26088,-0,8.18565,-2291,0
75,80.4255,1:14:34,52.3077,1800,5.42552,0,98.611,468,255
75,80.7864,1:14:39,52.3077,1800,5.78636,0,195.05,581,255
75,80.7737,1:14:44,52.3077,1800,5.77374,0,291.279,676,255
75,80.2368,1:14:50,54.1667,1800,5.23678,0,378.559,739,255
75,79.7448,1:14:55,54.1667,1800,4.74479,0,457.639,795,255
75,78.9651,1:15:0,54.1667,1800,3.96509,0,523.724,826,255
75,78.741,1:15:6,55.3846,1800,3.74101,0,586.074,878,255
75,77.9394,1:15:11,55.3846,1800,2.93941,0,635.064,890,255
75,77.4697,1:15:16,55.3846,1800,2.46965,0,676.225,909,255
75,77.2766,1:15:21,53.6842,1800,2.27657,0,714.168,938,255
75,76.7703,1:15:26,53.6842,1800,1.77026,0,743.672,945,255
75,76.5735,1:15:31,53.6842,1800,1.57353,0,769.898,962,255
75,76.2617,1:15:37,53.0612,1800,1.26166,0,790.925,968,255
75,76.1331,1:15:42,53.0612,1800,1.13307,0,809.81,981,255
75,75.4384,1:15:47,53.0612,1800,0.438408,0,817.117,957,255
75,74.8819,1:15:52,53.2663,1800,-0.118057,-0,815.149,929,255
75,75.1185,1:15:57,53.2663,1800,0.118492,0,817.124,942,255
75,74.8987,1:16:2,53.2663,1800,-0.101349,-0,815.435,930,255
85,75.0715,1:16:8,100,1800,-9.92854,-0,649.959,-3797,0
85,74.7965,1:16:13,100,1800,-10.2035,-0,479.901,-4093,0
85,75.0126,1:16:18,100,1800,-9.98744,-0,313.444,-4160,0
75,76.203,1:16:23,64.2487,1800,1.20296,0,333.493,508,255
75,76.6142,1:16:28,64.2487,1800,1.6142,0,360.397,554,255
75,76.3144,1:16:33,64.2487,1800,1.31443,0,382.304,562,255
85,76.187,1:16:39,100,1800,-8.81295,-0,235.421,-3698,0
85,76.2717,1:16:44,100,1800,-8.72829,-0,89.95,-3805,0
85,76.6211,1:16:49,100,1800,-8.37892,-0,-49.6987,-3784,0
75,77.4352,1:16:54,55.4974,1800,2.43522,0,-9.1117,222,222
75,77.8088,1:16:59,55.4974,1800,2.80883,0,37.7021,286,255
75,77.6027,1:17:4,55.4974,1800,2.60269,0,81.0803,320,255
75,77.2412,1:17:10,54.359,1800,2.24118,0,118.433,341,255
75,76.9615,1:17:15,54.359,1800,1.96153,0,151.126,361,255
75,76.4466,1:17:20,54.359,1800,1.44656,0,175.235,361,255
75,76.3951,1:17:25,53.9267,1800,1.39507,0,198.486,382,255
75,75.4646,1:17:30,53.9267,1800,0.464607,0,206.229,347,255
75,75.2742,1:17:35,53.9267,1800,0.274155,0,210.799,343,255
75,75.0603,1:17:41,52.8205,1800,0.060318,0,211.804,334,255
75,74.5032,1:17:46,52.8205,1800,-0.496765,-0,203.525,300,255
75,73.4735,1:17:51,52.8205,1800,-1.52647,-0,178.083,227,227
75,73.3706,1:17:56,52.5253,1800,-1.62944,-0,150.926,195,195
75,73.2142,1:18:1,52.5253,1800,-1.78584,-0,121.162,159,159
75,73.6855,1:18:6,52.5253,1800,-1.31448,-0,99.2539,158,158
85,75.0963,1:18:12,97.5758,1800,-9.90375,-0,-65.8085,-4501,0
85,75.286,1:18:17,97.5758,1800,-9.71397,-0,-227.708,-4576,0
85,75.8894,1:18:22,97.5758,1800,-9.1106,-0,-379.551,-4450,0
75,76.6315,1:18:27,53.0303,1800,1.63155,0,-352.359,-157,0
75,77.3389,1:18:32,53.0303,1800,2.33886,0,-313.378,-85,0
75,77.8479,1:18:37,53.0303,1800,2.84789,0,-265.913,-14,0
75,78.7267,1:18:43,53.0303,1800,3.7267,0,-203.801,87,0
75,79.0094,1:18:48,53.0303,1800,4.00938,0,-136.978,167,167
75,79.4759,1:18:53,53.0303,1800,4.47594,0,-62.3794,263,255
75,79.5226,1:18:58,53.5714,1800,4.5226,0,12.9972,341,255
75,79.1864,1:19:3,53.5714,1800,4.18636,0,82.77,395,255
75,79.2014,1:19:8,53.5714,1800,4.20145,0,152.794,466,255
75,78.2777,1:19:14,55.4404,1800,3.27766,0,207.422,478,255
75,77.9418,1:19:19,55.4404,1800,2.94177,0,256.451,511,255
75,76.8368,1:19:24,55.4404,1800,1.83678,0,287.064,491,255
85,76.4828,1:19:29,100,1800,-8.51721,-0,145.111,-3652,0
85,76.6909,1:19:34,100,1800,-8.30911,-0,6.62556,-3695,0
85,77.1013,1:19:39,100,1800,-7.8987,-0,-125.019,-3638,0
75,77.678,1:19:45,53.0612,1800,2.67804,0,-80.3854,162,162
75,78.8071,1:19:50,53.0612,1800,3.80711,0,-16.9335,278,255
75,78.8226,1:19:55,53.0612,1800,3.82262,0,46.7768,342,255
75,78.5807,1:20:0,54.4041,1800,3.58067,0,106.455,391,255
75,77.826,1:20:5,54.4041,1800,2.82597,0,153.554,403,255
75,77.6044,1:20:10,54.4041,1800,2.60441,0,196.961,436,255
75,76.9978,1:20:16,54.5918,1800,1.99785,0,230.259,442,255
75,76.7911,1:20:21,54.5918,1800,1.79109,0,260.11,462,255
75,76.6243,1:20:26,54.5918,1800,1.62431,0,287.182,481,255
75,76.0719,1:20:31,52.551,1800,1.07194,0,305.048,474,255
75,75.7245,1:20:36,52.551,1800,0.724495,0,317.122,470,255
75,75.5924,1:20:41,52.551,1800,0.592354,0,326.995,474,255
75,75.1408,1:20:47,53.0612,1800,0.140831,0,329.342,455,255
75,74.6087,1:20:52,53.0612,1800,-0.391312,-0,322.82,424,255
75,74.4581,1:20:57,53.0612,1800,-0.541931,-0,313.788,408,255
75,74.1508,1:21:2,53.0303,1800,-0.849197,-0,299.635,380,255
75,74.0714,1:21:7,53.0303,1800,-0.928619,-0,284.158,361,255
75,73.479,1:21:12,53.0303,1800,-1.52096,-0,258.809,308,255
75,73.1763,1:21:18,54.0816,1800,-1.82369,-0,228.414,264,255
75,73.2434,1:21:23,54.0816,1800,-1.75657,-0,199.138,238,238
75,73.0553,1:21:28,54.0816,1800,-1.94466,-0,166.727,197,197
75,73.0365,1:21:33,52.7919,1800,-1.96346,-0,134.002,163,163
75,72.5964,1:21:38,52.7919,1800,-2.40364,-0,93.9416,103,0
75,73.088,1:21:43,52.7919,1800,-1.91196,-0,62.0756,94,0
75,74.2573,1:21:49,52.7919,1800,-0.742691,-0,49.6974,135,135
75,75.0073,1:21:54,52.7919,1800,0.00733948,0,49.8197,170,170
75,75.3745,1:21:59,52.7919,1800,0.374535,0,56.062,193,193
75,75.2652,1:22:5,52.8205,1800,0.265152,0,60.4812,192,192
75,75.1568,1:22:10,52.8205,1800,0.156815,0,63.0947,190,190
75,74.8538,1:22:15,52.8205,1800,-0.146217,-0,60.6578,173,173
75,75.0183,1:22:20,64.5161,1800,0.01828,0,60.9624,181,181
75,75.0834,1:22:25,64.5161,1800,0.0834274,0,62.3529,186,186
75,74.8951,1:22:30,64.5161,1800,-0.104858,-0,60.6053,175,175
75,74.2432,1:22:36,52.8205,1800,-0.75679,-0,47.9921,133,133
75,74.5189,1:22:41,52.8205,1800,-0.481079,-0,39.9741,137,137
75,74.303,1:22:46,52.8205,1800,-0.697006,-0,28.3573,116,0
70,74.4275,1:22:51,48.2955,1800,4.42751,0,102.149,425,255
70,75.0731,1:22:56,48.2955,1800,5.07305,0,186.7,540,255
70,74.3097,1:23:1,48.2955,1800,4.30971,0,258.528,576,255
75,74.2821,1:23:7,52.3077,1800,-0.717926,-0,246.563,333,255
75,74.0845,1:23:12,52.3077,1800,-0.915489,-0,231.305,309,255
75,73.6264,1:23:17,52.3077,1800,-1.37355,-0,208.412,265,255
75,73.678,1:23:22,53.886,1800,-1.32195,-0,186.38,245,245
75,74.0728,1:23:27,53.886,1800,-0.9272,-0,170.926,248,248
75,73.7227,1:23:32,53.886,1800,-1.27732,-0,149.638,210,210
85,73.3468,1:23:38,86.2903,1800,-11.6532,-0,-44.5827,-5285,0
85,73.2118,1:23:43,86.2903,1800,-11.7882,-0,-241.053,-5543,0
85,73.734,1:23:48,86.2903,1800,-11.266,-0,-428.82,-5491,0
75,74.7115,1:23:53,52.3077,1800,-0.288498,-0,-433.628,-326,0
75,75.8807,1:23:58,52.3077,1800,0.880661,0,-418.951,-258,0
75,76.095,1:24:3,52.3077,1800,1.09497,0,-400.701,-230,0
75,77.6261,1:24:9,53.0303,1800,2.62611,0,-356.933,-116,0
75,78.0714,1:24:14,53.0303,1800,3.07142,0,-305.743,-44,0
75,79.09,1:24:19,53.0303,1800,4.08995,0,-237.577,70,0
75,79.8249,1:24:24,54.9223,1800,4.82491,0,-157.162,184,184
75,80.1419,1:24:29,54.9223,1800,5.14189,0,-71.4634,285,255
75,79.6866,1:24:34,54.9223,1800,4.6866,0,6.64658,342,255
75,78.8619,1:24:40,53.886,1800,3.86186,0,71.011,368,255
75,78.9742,1:24:45,53.886,1800,3.9742,0,137.248,440,255
75,78.0601,1:24:50,53.886,1800,3.06013,0,188.25,449,255
75,78.0174,1:24:55,58.2888,1800,3.01742,0,238.54,497,255
75,77.5262,1:25:0,58.2888,1800,2.52615,0,280.643,516,255
75,77.4283,1:25:5,58.2888,1800,2.42833,0,321.115,552,255
75,76.7854,1:25:11,52.7919,1800,1.78545,0,350.872,553,255
75,75.6497,1:25:16,52.7919,1800,0.64975,0,361.701,511,255
75,75.7797,1:25:21,52.7919,1800,0.779678,0,374.696,530,255
75,75.3544,1:25:26,55.7895,1800,0.35437,0,380.602,516,255
75,75.3605,1:25:31,55.7895,1800,0.360542,0,386.611,523,255
75,75.1177,1:25:36,55.7895,1800,0.117661,0,388.572,513,255
75,74.7525,1:25:42,56.1798,1800,-0.247536,-0,384.447,493,255
75,74.4238,1:25:47,56.1798,1800,-0.576248,-0,374.842,468,255
75,74.3909,1:25:52,56.1798,1800,-0.609123,-0,364.69,456,255
75,73.9006,1:25:57,52.551,1800,-1.09941,-0,346.367,415,255
75,73.1211,1:26:2,52.551,1800,-1.87894,-0,315.051,348,255
75,72.8483,1:26:7,52.551,1800,-2.15169,-0,279.19,300,255
75,73.0645,1:26:13,53.0303,1800,-1.93547,-0,246.932,277,255
75,72.8914,1:26:18,53.0303,1800,-2.10864,-0,211.788,234,234
75,72.9714,1:26:23,53.0303,1800,-2.02856,-0,177.979,204,204
75,72.3463,1:26:28,62.8866,1800,-2.65366,-0,133.751,131,131
75,72.4299,1:26:33,62.8866,1800,-2.57006,-0,90.9166,92,0
75,72.7305,1:26:38,62.8866,1800,-2.26951,-0,53.0914,68,0
75,73.0527,1:26:44,52.3077,1800,-1.94725,-0,20.6373,51,0
75,73.9129,1:26:49,52.3077,1800,-1.08712,-0,2.51859,72,0
75,74.7781,1:26:54,52.3077,1800,-0.221909,-0,-1.17989,108,0
75,75.1081,1:26:59,69.863,1800,0.108109,0,0.621921,125,125
75,75.8716,1:27:4,69.863,1800,0.871613,0,15.1488,175,175
75,76.0454,1:27:9,69.863,1800,1.04536,0,32.5715,200,200
75,76.4036,1:27:15,53.5714,1800,1.40364,0,55.9655,240,240
75,76.2447,1:27:20,53.5714,1800,1.24467,0,76.7101,253,253
75,75.7418,1:27:25,53.5714,1800,0.741776,0,89.0731,243,243
75,75.4967,1:27:30,67.5676,1800,0.496681,0,97.3511,240,240
75,75.4235,1:27:35,67.5676,1800,0.42347,0,104.409,243,243
75,74.7831,1:27:40,67.5676,1800,-0.216949,-0,100.793,210,210
75,74.8164,1:27:46,52.3316,1800,-0.183594,-0,97.7332,209,209
75,74.771,1:27:51,52.3316,1800,-0.228958,-0,93.9172,203,203
75,74.523,1:27:56,52.3316,1800,-0.476997,-0,85.9672,184,184
75,74.0599,1:28:1,63.3136,1800,-0.940102,-0,70.2989,147,147
75,74.111,1:28:6,63.3136,1800,-0.889008,-0,55.4821,134,134
75,74.5544,1:28:11,63.3136,1800,-0.445602,-0,48.0554,147,147
75,74.5013,1:28:17,52.3077,1800,-0.498657,-0,39.7444,136,136
75,74.6421,1:28:22,52.3077,1800,-0.357864,-0,33.78,137,137
75,75.2893,1:28:27,52.3077,1800,0.289322,0,38.6021,171,171
75,75.7436,1:28:32,68.5897,1800,0.743637,0,50.996,205,205
75,76.4222,1:28:37,68.5897,1800,1.42217,0,74.6989,260,255
75,76.0517,1:28:42,68.5897,1800,1.05172,0,92.2275,260,255
75,75.1868,1:28:48,52.7919,1800,0.186775,0,95.3405,223,223
75,74.9055,1:28:53,52.7919,1800,-0.0945282,-0,93.765,209,209
75,74.8287,1:28:58,52.7919,1800,-0.171349,-0,90.9092,203,203
75,74.6262,1:29:3,53.0612,1800,-0.373833,-0,84.6786,187,187
75,74.8494,1:29:8,53.0612,1800,-0.150589,-0,82.1688,195,195
75,74.5308,1:29:13,53.0612,1800,-0.469162,-0,74.3495,172,172
75,74.3529,1:29:19,53.2338,1800,-0.64711,-0,63.5643,153,153
75,74.5299,1:29:24,53.2338,1800,-0.470108,-0,55.7292,154,154
75,74.8885,1:29:29,53.2338,1800,-0.111511,-0,53.8706,168,168
75,74.7295,1:29:34,62.1762,1800,-0.270454,-0,49.3631,156,156
75,74.5676,1:29:39,62.1762,1800,-0.432449,-0,42.1556,142,142
75,74.6975,1:29:44,62.1762,1800,-0.302544,-0,37.1132,143,143
75,74.7104,1:29:50,62.0513,1800,-0.289558,-0,32.2872,138,138
75,75.1987,1:29:55,62.0513,1800,0.198746,0,35.5996,164,164
75,75.8807,1:30:0,62.0513,1800,0.880684,0,50.2777,210,210
75,75.4619,1:30:6,74.3169,1800,0.461868,0,57.9755,199,199
75,75.1765,1:30:11,74.3169,1800,0.176491,0,60.917,189,189
75,75.4401,1:30:16,74.3169,1800,0.440147,0,68.2528,208,208
75,75.3204,1:30:21,52.7919,1800,0.320419,0,73.5931,208,208
75,75.0162,1:30:26,52.7919,1800,0.016243,0,73.8638,194,194
75,74.9371,1:30:31,52.7919,1800,-0.0628815,-0,72.8158,189,189
75,74.7344,1:30:37,56.9948,1800,-0.265587,-0,68.3894,176,176
75,75.1037,1:30:42,56.9948,1800,0.103745,0,70.1184,194,194
75,74.9946,1:30:47,56.9948,1800,-0.0054245,-0,70.028,189,189
75,74.935,1:30:52,53.3333,1800,-0.0650406,-0,68.944,185,185
75,74.8316,1:30:57,53.3333,1800,-0.168404,-0,66.1373,178,178
75,75.0161,1:31:2,53.3333,1800,0.0160599,0,66.405,187,187
75,74.7423,1:31:8,52.8205,1800,-0.25769,-0,62.1101,170,170
75,74.8123,1:31:13,52.8205,1800,-0.187668,-0,58.9823,170,170
75,75.0628,1:31:18,52.8205,1800,0.0628357,0,60.0296,182,182
75,74.8444,1:31:23,63.1841,1800,-0.155617,-0,57.436,170,170
75,74.7251,1:31:28,63.1841,1800,-0.274857,-0,52.855,160,160
75,75.1028,1:31:33,63.1841,1800,0.102814,0,54.5686,179,179
75,74.9945,1:31:39,53.886,1800,-0.00551605,-0,54.4767,174,174
75,74.8862,1:31:44,53.886,1800,-0.113754,-0,52.5807,167,167
75,74.778,1:31:49,53.886,1800,-0.22197,-0,48.8813,158,158
75,75.2055,1:31:54,52.5253,1800,0.205505,0,52.3063,181,181
75,75.2482,1:31:59,52.5253,1800,0.248245,0,56.4438,187,187
75,75.1064,1:32:4,52.5253,1800,0.10643,0,58.2176,183,183
75,75.1409,1:32:10,53.5714,1800,0.140945,0,60.5667,187,187
75,75.2905,1:32:15,53.5714,1800,0.290497,0,65.4083,198,198
75,74.7698,1:32:20,53.5714,1800,-0.230247,-0,61.5708,170,170
75,74.7664,1:32:25,53.5714,1800,-0.233627,-0,57.6771,166,166
75,74.9608,1:32:30,53.5714,1800,-0.0391617,-0,57.0244,175,175
75,74.9316,1:32:35,53.5714,1800,-0.0684128,-0,55.8841,172,172
75,74.8313,1:32:41,61.0811,1800,-0.168747,-0,53.0717,165,165
75,74.8212,1:32:46,61.0811,1800,-0.178772,-0,50.0922,161,161
75,74.9663,1:32:51,61.0811,1800,-0.0336761,-0,49.5309,167,167
75,75.0295,1:32:56,53.0303,1800,0.0295334,0,50.0231,171,171
75,74.6463,1:33:1,53.0303,1800,-0.353745,-0,44.1274,147,147
75,75.1436,1:33:6,53.0303,1800,0.143631,0,46.5212,173,173
75,75.096,1:33:12,54.6875,1800,0.0959625,0,48.1206,172,172
75,75.1399,1:33:17,54.6875,1800,0.1399,0,50.4523,176,176
75,75.193,1:33:22,54.6875,1800,0.192986,0,53.6687,182,182
75,75.3444,1:33:27,52.3077,1800,0.344406,0,59.4088,195,195
75,75.2621,1:33:32,52.3077,1800,0.262146,0,63.7779,195,195
75,75.2539,1:33:37,52.3077,1800,0.253922,0,68.0099,199,199
75,74.9609,1:33:43,54.0816,1800,-0.0391083,-0,67.3581,185,185
75,74.6881,1:33:48,54.0816,1800,-0.311905,-0,62.1597,167,167
75,74.953,1:33:53,54.0816,1800,-0.0469894,-0,61.3765,179,179
75,74.6873,1:33:58,52.7919,1800,-0.312698,-0,56.1649,161,161
75,74.8068,1:34:3,52.7919,1800,-0.193169,-0,52.9454,164,164
75,74.8188,1:34:8,52.7919,1800,-0.181213,-0,49.9252,161,161
75,74.9661,1:34:14,54.2714,1800,-0.0339203,-0,49.3599,167,167
75,75.1269,1:34:19,54.2714,1800,0.126907,0,51.475,177,177
75,74.8508,1:34:24,54.2714,1800,-0.149208,-0,48.9882,162,162
75,74.6284,1:34:29,52.551,1800,-0.37162,-0,42.7945,145,145
75,74.8496,1:34:34,52.551,1800,-0.15036,-0,40.2885,153,153
75,73.4595,1:34:39,52.551,1800,-1.54053,-0,14.6129,63,0
85,73.3204,1:34:45,100,1800,-11.6796,-0,-180.046,-5432,0
85,73.6962,1:34:50,100,1800,-11.3038,-0,-368.444,-5448,0
85,74.5616,1:34:55,100,1800,-10.4384,-0,-542.417,-5224,0
75,75.2813,1:35:0,50.9804,1800,0.281265,0,-537.729,-404,0
75,76.2298,1:35:5,50.9804,1800,1.22984,0,-517.232,-340,0
75,77.6883,1:35:10,50.9804,1800,2.68829,0,-472.427,-228,0
85,79.4899,1:35:16,100,1800,-5.51006,-0,-564.261,-2978,0
85,80.7902,1:35:21,100,1800,-4.2098,-0,-634.425,-2450,0
85,81.1637,1:35:26,100,1800,-3.83627,-0,-698.362,-2343,0
75,82.2725,1:35:31,59.3583,1800,7.27248,0,-577.155,-122,0
75,82.0911,1:35:36,59.3583,1800,7.09115,0,-458.969,-12,0
75,82.6574,1:35:41,59.3583,1800,7.65742,0,-331.345,140,140
75,82.9088,1:35:47,56.6327,1800,7.90884,0,-199.531,284,255
75,83.1288,1:35:52,56.6327,1800,8.12879,0,-64.0511,429,255
75,82.8099,1:35:57,56.6327,1800,7.80988,0,66.1136,545,255
75,82.0962,1:36:2,56.0209,1800,7.09619,0,184.384,630,255
75,81.4891,1:36:7,56.0209,1800,6.48912,0,292.536,711,255
75,81.0875,1:36:12,56.0209,1800,6.08752,0,393.994,794,255
75,80.9013,1:36:18,55.6122,1800,5.90126,0,492.349,883,255
75,80.493,1:36:23,55.6122,1800,5.49303,0,583.899,956,255
75,80.0139,1:36:28,55.6122,1800,5.01391,0,667.464,1018,255
75,79.479,1:36:33,53.3333,1800,4.479,0,742.114,1068,255
75,79.0846,1:36:38,53.3333,1800,4.08461,0,810.191,1118,255
75,78.7043,1:36:43,53.3333,1800,3.70427,0,871.929,1162,255
75,78.1792,1:36:49,55.3846,1800,3.17924,0,924.916,1191,255
75,78.1754,1:36:54,55.3846,1800,3.17543,0,977.84,1243,255
75,77.5907,1:36:59,55.3846,1800,2.59065,0,1021.02,1260,255
75,77.0939,1:37:4,54.3147,1800,2.09387,0,1055.92,1272,255
75,77.239,1:37:9,54.3147,1800,2.239,0,1093.23,1316,255
75,77.01,1:37:15,54.3147,1800,2.01001,0,1126.73,1339,255
75,76.2079,1:37:20,52.8796,1800,1.20791,0,1146.86,1322,255
75,76.2251,1:37:25,52.8796,1800,1.2251,0,1167.28,1343,255
75,75.9346,1:37:30,52.8796,1800,0.934616,0,1182.86,1345,255
75,75.7595,1:37:36,54.4503,1800,0.759468,0,1195.52,1350,255
75,75.6445,1:37:41,54.4503,1800,0.644547,0,1206.26,1355,255
75,75.1461,1:37:46,54.4503,1800,0.146057,0,1208.69,1335,255
75,75.2423,1:37:51,55.8974,1800,0.242302,0,1212.73,1343,255
75,75.3006,1:37:56,55.8974,1800,0.300636,0,1217.74,1351,255
75,74.9656,1:38:1,55.8974,1800,-0.0344391,-0,1217.17,1335,255
75,74.8347,1:38:7,57.6087,1800,-0.165344,-0,1214.41,1326,255
75,74.7729,1:38:12,57.6087,1800,-0.227135,-0,1210.63,1320,255
75,74.3771,1:38:17,57.6087,1800,-0.62291,-0,1200.25,1291,255
75,73.9479,1:38:22,53.0612,1800,-1.05209,-0,1182.71,1254,255
75,73.7589,1:38:27,53.0612,1800,-1.2411,-0,1162.03,1224,255
75,73.6426,1:38:32,53.0612,1800,-1.35741,-0,1139.4,1196,255
75,73.8258,1:38:38,56.701,1800,-1.17424,-0,1119.83,1185,255
75,73.3571,1:38:43,56.701,1800,-1.64292,-0,1092.45,1136,255
75,73.5537,1:38:48,56.701,1800,-1.44629,-0,1068.34,1121,255
75,73.3786,1:38:53,55.3846,1800,-1.62143,-0,1041.32,1086,255
75,73.0202,1:38:58,55.3846,1800,-1.97984,-0,1008.32,1037,255
75,73.1304,1:39:3,55.3846,1800,-1.86958,-0,977.164,1011,255
75,72.557,1:39:9,53.5714,1800,-2.44296,-0,936.448,944,255
75,72.7919,1:39:14,53.5714,1800,-2.20809,-0,899.646,918,255
75,72.9128,1:39:19,53.5714,1800,-2.0872,-0,864.86,888,255
75,73.0223,1:39:24,53.6082,1800,-1.97771,-0,831.898,860,255
75,72.5949,1:39:29,53.6082,1800,-2.40508,-0,791.813,801,255
75,72.3087,1:39:34,53.6082,1800,-2.6913,-0,746.958,743,255
75,72.7671,1:39:40,53.3333,1800,-2.23293,-0,709.743,727,255
75,72.5694,1:39:45,53.3333,1800,-2.43059,-0,669.233,677,255
75,72.4522,1:39:50,53.3333,1800,-2.54775,-0,626.77,629,255
75,72.4405,1:39:55,54.4041,1800,-2.55947,-0,584.112,586,255
75,72.5368,1:40:0,54.4041,1800,-2.46324,-0,543.058,549,255
75,72.2055,1:40:5,54.4041,1800,-2.79452,-0,496.483,487,255
75,72.3671,1:40:11,52.8205,1800,-2.63285,-0,452.602,451,255
75,72.0911,1:40:16,52.8205,1800,-2.90888,-0,404.121,390,255
75,72.1609,1:40:21,52.8205,1800,-2.83909,-0,356.803,346,255
75,71.827,1:40:26,54.2105,1800,-3.173,-0,303.919,277,255
75,72.1345,1:40:31,54.2105,1800,-2.86549,-0,256.161,244,244
75,71.8731,1:40:36,54.2105,1800,-3.12695,-0,204.045,180,180
75,72.0417,1:40:42,57.2973,1800,-2.9583,-0,154.74,138,138
75,72.4482,1:40:47,57.2973,1800,-2.55183,-0,112.21,114,0
75,72.6836,1:40:52,57.2973,1800,-2.31638,-0,73.6035,87,0
75,73.6812,1:40:57,55.6122,1800,-1.31883,-0,51.623,110,0
75,74.5601,1:41:2,55.6122,1800,-0.43988,-0,44.2916,144,144
75,75.0376,1:41:7,55.6122,1800,0.0376129,0,44.9185,166,166
85,75.3289,1:41:13,100,1800,-9.67113,-0,-116.267,-4444,0
85,75.6502,1:41:18,100,1800,-9.34981,-0,-272.097,-4453,0
85,76.6563,1:41:23,100,1800,-8.34367,-0,-411.158,-4129,0
75,77.4387,1:41:28,53.0612,1800,2.43874,0,-370.513,-138,0
75,77.6144,1:41:33,53.0612,1800,2.61438,0,-326.94,-86,0
75,78.6546,1:41:38,53.0612,1800,3.65465,0,-266.029,22,0
75,79.4405,1:41:44,53.2995,1800,4.44048,0,-192.021,132,132
75,80.1522,1:41:49,53.2995,1800,5.15215,0,-106.152,250,250
75,80.0285,1:41:54,53.2995,1800,5.02852,0,-22.3432,328,255
75,79.8701,1:41:59,54.9223,1800,4.87006,0,58.8244,402,255
75,79.8542,1:42:4,54.9223,1800,4.85421,0,139.728,483,255
75,79.6091,1:42:9,54.9223,1800,4.60913,0,216.547,548,255
75,78.6593,1:42:15,70.4698,1800,3.65932,0,277.535,565,255
75,78.2234,1:42:20,70.4698,1800,3.22343,0,331.259,599,255
75,77.7903,1:42:25,70.4698,1800,2.79025,0,377.763,626,255
75,77.5521,1:42:30,53.0612,1800,2.55214,0,420.299,657,255
75,77.2848,1:42:35,53.0612,1800,2.28482,0,458.379,683,255
75,76.8198,1:42:40,53.0612,1800,1.81979,0,488.709,692,255
75,76.5298,1:42:46,53.3333,1800,1.52979,0,514.206,704,255
75,76.3547,1:42:51,53.3333,1800,1.35469,0,536.784,719,255
75,76.2885,1:42:56,53.3333,1800,1.28847,0,558.259,737,255
75,75.8923,1:43:1,65.3846,1800,0.892258,0,573.13,734,255
75,75.4143,1:43:6,65.3846,1800,0.41433,0,580.035,719,255
75,75.7074,1:43:11,65.3846,1800,0.707436,0,591.826,744,255
75,74.9575,1:43:17,58.6956,1800,-0.0424576,-0,591.118,709,255
75,74.8339,1:43:22,58.6956,1800,-0.166145,-0,588.349,700,255
75,74.9189,1:43:27,58.6956,1800,-0.0811157,-0,586.997,703,255
75,74.2456,1:43:32,57.3684,1800,-0.75441,-0,574.423,659,255
75,74.6653,1:43:37,57.3684,1800,-0.33474,-0,568.844,673,255
75,74.9507,1:43:42,57.3684,1800,-0.0492706,-0,568.023,685,255
75,74.8332,1:43:48,55.5556,1800,-0.166824,-0,565.243,677,255
75,74.5779,1:43:53,55.5556,1800,-0.422081,-0,558.208,658,255
75,74.5037,1:43:58,55.5556,1800,-0.496307,-0,549.936,647,255
75,74.1554,1:44:3,59.7938,1800,-0.844627,-0,535.859,617,255
75,74.1692,1:44:8,59.7938,1800,-0.830765,-0,522.013,603,255
75,73.8784,1:44:13,59.7938,1800,-1.12157,-0,503.32,571,255
75,73.9467,1:44:19,53.2995,1800,-1.05326,-0,485.766,557,255
75,73.4666,1:44:24,53.2995,1800,-1.53342,-0,460.209,509,255
75,73.3212,1:44:29,53.2995,1800,-1.67884,-0,432.228,475,255
75,73.2092,1:44:34,54.6392,1800,-1.79079,-0,402.382,440,255
75,73.1006,1:44:39,54.6392,1800,-1.89938,-0,370.725,403,255
75,72.7002,1:44:44,54.6392,1800,-2.29984,-0,332.395,346,255
85,72.2705,1:44:50,77.6042,1800,-12.7295,-0,120.237,-5615,0
85,72.325,1:44:55,77.6042,1800,-12.675,-0,-91.0138,-5801,0
85,73.207,1:45:0,77.6042,1800,-11.793,-0,-287.564,-5592,0
75,74.1718,1:45:6,63.0208,1800,-0.828201,-0,-301.367,-219,0
75,74.9501,1:45:11,63.0208,1800,-0.0499191,-0,-302.199,-184,0
75,75.5149,1:45:16,63.0208,1800,0.514908,0,-293.617,-149,0
75,76.2532,1:45:21,54.0816,1800,1.25319,0,-272.731,-95,0
75,77.4958,1:45:26,54.0816,1800,2.49583,0,-231.134,3,0
