Tau FTBO,Tau FTBF,ki,kp,kd,dt,Nb de points de lecture Temp.
230,300,0.00333333,46,0,5000,10
Consigne CPU Temp,Température CPU,Heure,CPU Usage (%),CPU Frequency (MHz),Erreur,Correction proportionnelle,P_range,Correction intégrale,PWM signal,PWM signal clipped
75,73.7392,13:11:48,53.2663,1800,-1.26081,-75.3965,1.3,416.468,461,255
75,73.3971,13:11:53,53.2663,1800,-1.60288,-95.8524,1.3,389.754,413,255
75,73.7525,13:11:58,53.2663,1800,-1.24748,-74.5994,1.3,368.962,414,255
75,73.4472,13:12:4,54.1667,1800,-1.55284,-92.8599,1.3,343.082,370,255
75,73.2218,13:12:9,54.1667,1800,-1.77818,-106.335,1.3,313.445,327,255
75,72.9558,13:12:14,54.1667,1800,-2.04421,-122.244,1.3,279.375,277,255
75,73.0753,13:12:19,54.6392,1800,-1.92472,-115.098,1.3,247.296,252,252
75,72.6489,13:12:24,54.6392,1800,-2.35107,-140.594,1.3,208.112,187,187
75,72.7037,13:12:29,54.6392,1800,-2.29631,-137.319,1.3,169.84,152,152
75,72.5144,13:12:35,52.551,1800,-2.48563,-148.64,1.3,128.413,99,0
75,73.0311,13:12:40,52.551,1800,-1.96886,-117.738,1.3,95.5987,97,0
75,74.0568,13:12:45,52.551,1800,-0.943184,-56.4024,1.3,79.8789,143,143
75,74.4516,13:12:50,52.3077,1800,-0.548416,-32.7953,1.3,70.7387,157,157
75,74.4424,13:12:55,52.3077,1800,-0.55764,-33.3469,1.3,61.4447,148,148
75,75.1719,13:13:0,52.3077,1800,0.171936,10.2818,1.3,64.3103,194,194
75,75.5371,13:13:6,53.5714,1800,0.537094,32.1182,1.3,73.2618,225,225
75,75.3788,13:13:11,53.5714,1800,0.378807,22.6527,1.3,79.5753,222,222
75,75.5578,13:13:16,53.5714,1800,0.557785,33.3555,1.3,88.8717,242,242
75,74.8452,13:13:21,60,1800,-0.154823,-9.25843,1.3,86.2913,197,197
75,74.7739,13:13:26,60,1800,-0.226082,-13.5197,1.3,82.5233,189,189
75,74.8155,13:13:31,60,1800,-0.184509,-11.0337,1.3,79.4481,188,188
75,74.5275,13:13:37,53.9267,1800,-0.472549,-28.2585,1.3,71.5723,163,163
75,74.7421,13:13:42,53.9267,1800,-0.257858,-15.4199,1.3,67.2747,171,171
75,74.5688,13:13:47,53.9267,1800,-0.431183,-25.7847,1.3,60.0883,154,154
75,74.6976,13:13:52,54.6875,1800,-0.302414,-18.0844,1.3,55.048,156,156
75,74.7105,13:13:57,54.6875,1800,-0.289536,-17.3142,1.3,50.2225,152,152
75,74.8578,13:14:2,54.6875,1800,-0.142151,-8.50062,1.3,47.8533,159,159
75,75.3596,13:14:8,52.551,1800,0.359581,21.5029,1.3,53.8463,195,195
75,75.6533,13:14:13,52.551,1800,0.653259,39.0649,1.3,64.7339,223,223
75,75.3417,13:14:18,52.551,1800,0.341728,20.4353,1.3,70.4294,210,210
75,75.1158,13:14:23,53.886,1800,0.115768,6.92295,1.3,72.3589,199,199
75,75.0445,13:14:28,53.886,1800,0.0444794,2.65987,1.3,73.1002,195,195
75,75.086,13:14:33,53.886,1800,0.0860443,5.14545,1.3,74.5343,199,199
75,75.3337,13:14:39,53.2663,1800,0.333702,19.9554,1.3,80.096,220,220
75,74.7741,13:14:44,53.2663,1800,-0.225929,-13.5106,1.3,76.3305,182,182
75,75.1077,13:14:49,53.2663,1800,0.107712,6.44117,1.3,78.1257,204,204
75,74.6054,13:14:54,53.2663,1800,-0.39463,-23.5989,1.3,71.5485,167,167
75,74.6038,13:14:59,53.2663,1800,-0.396164,-23.6906,1.3,64.9458,161,161
75,74.9446,13:15:4,53.2663,1800,-0.0554123,-3.31366,1.3,64.0222,180,180
75,75.1248,13:15:10,52.5253,1800,0.124756,7.4604,1.3,66.1015,193,193
75,74.8019,13:15:15,52.5253,1800,-0.198128,-11.848,1.3,62.7994,170,170
75,74.7209,13:15:20,52.5253,1800,-0.279114,-16.691,1.3,58.1475,161,161
75,74.6154,13:15:25,54.8718,1800,-0.384613,-22.9999,1.3,51.7373,148,148
75,74.8483,13:15:30,54.8718,1800,-0.151657,-9.0691,1.3,49.2096,160,160
75,74.969,13:15:35,54.8718,1800,-0.0309601,-1.85141,1.3,48.6936,166,166
85,74.835,13:15:41,84,1800,-10.165,-794.903,1.7,-120.723,-795,0
85,75.1138,13:15:46,84,1800,-9.8862,-773.101,1.7,-285.493,-938,0
85,75.6774,13:15:51,84,1800,-9.32262,-729.029,1.7,-440.87,-1049,0
75,76.9512,13:15:56,57.1429,1800,1.95125,116.685,1.3,-408.349,-171,0
75,77.8091,13:16:1,57.1429,1800,2.80913,167.986,1.3,-361.53,-73,0
75,78.6254,13:16:6,57.1429,1800,3.62542,216.8,1.3,-301.107,35,0
85,80.2168,13:16:12,97.6471,1800,-4.78325,-374.05,1.7,-380.827,-634,0
85,80.6194,13:16:17,97.6471,1800,-4.38062,-342.565,1.7,-453.838,-676,0
85,81.5362,13:16:22,97.6471,1800,-3.46376,-270.866,1.7,-511.567,-662,0
85,82.1149,13:16:27,88.6486,1800,-2.88507,-225.613,1.7,-559.652,-665,0
85,83.0981,13:16:32,88.6486,1800,-1.9019,-148.729,1.7,-591.35,-620,0
85,83.7808,13:16:37,88.6486,1800,-1.21919,-95.3409,1.7,-611.67,-587,0
85,84.0439,13:16:43,91.623,1800,-0.956116,-74.7683,1.7,-627.605,-582,0
85,84.5085,13:16:48,91.623,1800,-0.491508,-38.436,1.7,-635.797,-554,0
85,84.3602,13:16:53,91.623,1800,-0.639847,-50.036,1.7,-646.461,-576,0
85,85.1732,13:16:58,100,1800,0.173218,13.5456,1.7,-643.574,-510,0
85,85.7902,13:17:3,100,1800,0.79023,61.796,1.7,-630.404,-448,0
85,86.0467,13:17:8,100,1800,1.04673,81.8543,1.7,-612.958,-411,0
85,86.9003,13:17:14,92.638,1800,1.90028,148.602,1.7,-581.287,-312,0
85,87.3265,13:17:19,92.638,1800,2.32653,181.935,1.7,-542.511,-240,0
85,87.5153,13:17:24,92.638,1800,2.51525,196.693,1.7,-500.59,-183,0
85,88.7516,13:17:29,96.7742,1800,3.75163,293.377,1.7,-438.063,-24,0
85,89.6058,13:17:34,96.7742,1800,4.60576,360.17,1.7,-361.301,118,0
85,90.2269,13:17:39,96.7742,1800,5.22688,408.742,1.7,-274.186,254,254
85,89.6559,13:17:45,92.8205,1800,4.65589,364.091,1.7,-196.588,287,255
85,89.1118,13:17:50,92.8205,1800,4.11179,321.542,1.7,-128.058,313,255
85,87.4016,13:17:55,92.8205,1800,2.40158,187.804,1.7,-88.0317,219,219
75,86.5975,13:18:1,52.7919,1800,11.5975,693.528,1.3,105.259,918,255
75,85.4943,13:18:6,52.7919,1800,10.4943,627.562,1.3,280.165,1027,255
75,84.9457,13:18:11,52.7919,1800,9.94574,594.755,1.3,445.927,1160,255
75,83.8682,13:18:16,71.1409,1800,8.86818,530.317,1.3,593.73,1244,255
75,82.9812,13:18:21,71.1409,1800,7.98122,477.277,1.3,726.751,1324,255
75,82.2107,13:18:26,71.1409,1800,7.21072,431.201,1.3,846.929,1398,255
75,81.598,13:18:32,59.7884,1800,6.59798,394.559,1.3,956.896,1471,255
75,80.7575,13:18:37,59.7884,1800,5.7575,344.298,1.3,1052.85,1517,255
75,80.5761,13:18:42,59.7884,1800,5.57606,333.448,1.3,1145.79,1599,255
75,80.217,13:18:47,63.0769,1800,5.21701,311.977,1.3,1232.74,1664,255
75,80.6194,13:18:52,63.0769,1800,5.61941,336.041,1.3,1326.4,1782,255
75,79.6369,13:18:57,63.0769,1800,4.63695,277.289,1.3,1403.68,1800,255
85,79.3926,13:19:3,83.2402,1800,-5.6074,-438.499,1.7,1310.22,991,255
85,79.3195,13:19:8,83.2402,1800,-5.68053,-444.217,1.7,1215.55,891,255
85,79.1661,13:19:13,83.2402,1800,-5.83395,-456.215,1.7,1118.31,782,255
85,78.8585,13:19:18,100,1800,-6.14149,-480.264,1.7,1015.96,655,255
85,78.633,13:19:23,100,1800,-6.36704,-497.903,1.7,909.838,531,255
85,77.9773,13:19:28,100,1800,-7.02269,-549.174,1.7,792.793,363,255
85,77.863,13:19:34,95.1087,1800,-7.13696,-558.111,1.7,673.844,235,235
85,77.0724,13:19:39,95.1087,1800,-7.92759,-619.938,1.7,541.717,41,0
85,77.0421,13:19:44,95.1087,1800,-7.95795,-622.312,1.7,409.085,-93,0
85,78.8409,13:19:49,81.6327,1800,-6.15909,-481.641,1.7,306.433,-55,0
85,79.9461,13:19:54,81.6327,1800,-5.0539,-395.215,1.7,222.201,-53,0
85,80.8845,13:19:59,81.6327,1800,-4.11549,-321.831,1.7,153.61,-48,0
85,81.4654,13:20:5,80,1800,-3.53465,-276.409,1.7,94.6992,-61,0
85,82.1078,13:20:10,80,1800,-2.89216,-226.167,1.7,46.4966,-59,0
85,82.8539,13:20:15,80,1800,-2.14611,-167.826,1.7,10.728,-37,0
85,83.2207,13:20:20,80.5031,1800,-1.77931,-139.142,1.7,-18.9272,-38,0
85,83.6957,13:20:25,80.5031,1800,-1.30433,-101.999,1.7,-40.666,-22,0
85,84.1815,13:20:30,80.5031,1800,-0.818527,-64.0088,1.7,-54.3081,1,0
85,85.0093,13:20:36,85.7895,1800,0.00925446,0.723699,1.7,-54.1539,66,0
85,85.3355,13:20:41,85.7895,1800,0.335526,26.2381,1.7,-48.5618,97,0
85,85.9039,13:20:46,85.7895,1800,0.903854,70.6814,1.7,-33.4975,157,157
75,85.8633,13:20:51,54.6392,1800,10.8633,649.625,1.3,147.557,917,255
75,85.2261,13:20:56,54.6392,1800,10.2261,611.523,1.3,317.993,1049,255
75,84.7241,13:21:1,54.6392,1800,9.72411,581.502,1.3,480.061,1181,255
75,84.4791,13:21:7,56.0847,1800,9.47911,566.851,1.3,638.047,1324,255
75,83.7241,13:21:12,56.0847,1800,8.72411,521.702,1.3,783.448,1425,255
75,82.3824,13:21:17,56.0847,1800,7.38242,441.468,1.3,906.489,1467,255
75,81.7612,13:21:22,53.2995,1800,6.76125,404.323,1.3,1019.18,1543,255
75,80.6277,13:21:27,53.2995,1800,5.62773,336.538,1.3,1112.97,1569,255
75,80.8553,13:21:32,53.2995,1800,5.85528,350.146,1.3,1210.56,1680,255
85,81.5598,13:21:38,92.6316,1800,-3.44017,-269.021,1.7,1153.22,1004,255
85,81.0946,13:21:43,92.6316,1800,-3.90541,-305.403,1.7,1088.13,902,255
85,80.0741,13:21:48,92.6316,1800,-4.92593,-385.208,1.7,1006.03,740,255
85,79.485,13:21:53,97.861,1800,-5.51498,-431.272,1.7,914.118,602,255
85,79.5722,13:21:58,97.861,1800,-5.42779,-424.453,1.7,823.655,519,255
85,78.8504,13:22:3,97.861,1800,-6.14957,-480.897,1.7,721.162,360,255
85,78.7296,13:22:9,98.9305,1800,-6.27045,-490.349,1.7,616.655,246,246
85,78.8149,13:22:14,98.9305,1800,-6.18513,-483.678,1.7,513.569,149,149
85,78.0442,13:22:19,98.9305,1800,-6.9558,-543.944,1.7,397.639,-26,0
85,78.0645,13:22:24,96.8944,1800,-6.93547,-542.354,1.7,282.048,-140,0
85,79.0406,13:22:29,96.8944,1800,-5.95944,-466.028,1.7,182.724,-163,0
85,79.7713,13:22:34,96.8944,1800,-5.22874,-408.887,1.7,95.5781,-193,0
85,81.354,13:22:40,99.4681,1800,-3.64597,-285.115,1.7,34.812,-130,0
85,81.561,13:22:45,99.4681,1800,-3.43899,-268.929,1.7,-22.5045,-171,0
85,82.5557,13:22:50,99.4681,1800,-2.44429,-191.144,1.7,-63.2426,-134,0
85,83.2883,13:22:55,100,1800,-1.71172,-133.857,1.7,-91.7714,-105,0
85,83.9946,13:23:1,100,1800,-1.00537,-78.62,1.7,-108.528,-67,0
85,84.7958,13:23:6,100,1800,-0.204239,-15.9715,1.7,-111.932,-7,0
85,85.509,13:23:11,100,1800,0.50898,39.8022,1.7,-103.449,56,0
85,86.6517,13:23:16,100,1800,1.6517,129.163,1.7,-75.9202,173,173
85,86.8147,13:23:21,100,1800,1.81467,141.908,1.7,-45.6756,216,216
85,86.831,13:23:27,79.5918,1800,1.83097,143.182,1.7,-15.1594,248,248
85,85.8586,13:23:32,79.5918,1800,0.858597,67.1423,1.7,-0.849449,186,186
85,85.5179,13:23:37,79.5918,1800,0.517868,40.4973,1.7,7.78168,168,168
75,85.3377,13:23:42,72.6115,1800,10.3377,618.194,1.3,180.077,918,255
75,85.2223,13:23:47,72.6115,1800,10.2223,611.292,1.3,350.448,1081,255
75,84.6263,13:23:52,72.6115,1800,9.62633,575.654,1.3,510.887,1206,255
85,83.4466,13:23:58,100,1800,-1.55336,-121.473,1.7,484.997,483,255
85,83.3774,13:24:3,100,1800,-1.62263,-126.89,1.7,457.953,451,255
85,82.2503,13:24:8,100,1800,-2.74966,-215.023,1.7,412.126,317,255
85,81.7967,13:24:13,100,1800,-3.20326,-250.495,1.7,358.738,228,228
85,81.3618,13:24:18,100,1800,-3.63822,-284.509,1.7,298.101,133,133
85,80.8313,13:24:23,100,1800,-4.16872,-325.994,1.7,228.622,22,0
85,81.6061,13:24:29,100,1800,-3.39387,-265.4,1.7,172.058,26,0
85,82.9011,13:24:34,100,1800,-2.09888,-164.133,1.7,137.077,92,0
85,83.3228,13:24:39,100,1800,-1.67719,-131.156,1.7,109.123,97,0
85,84.0468,13:24:44,97.6744,1800,-0.953217,-74.5415,1.7,93.2365,138,138
85,84.4114,13:24:49,97.6744,1800,-0.588615,-46.0297,1.7,83.4262,157,157
85,84.8861,13:24:54,97.6744,1800,-0.113853,-8.90334,1.7,81.5287,192,192
85,85.1771,13:25:0,98.4694,1800,0.177116,13.8505,1.7,84.4806,218,218
85,84.3296,13:25:5,98.4694,1800,-0.670387,-52.4243,1.7,73.3075,140,140
85,84.2449,13:25:10,98.4694,1800,-0.755135,-59.0515,1.7,60.7219,121,121
85,84.626,13:25:15,98.9362,1800,-0.374008,-29.2474,1.7,54.4884,145,145
85,84.3719,13:25:20,98.9362,1800,-0.628098,-49.1172,1.7,44.0202,114,0
85,84.7848,13:25:25,98.9362,1800,-0.215202,-16.8288,1.7,40.4334,143,143
85,85.1183,13:25:31,90.3955,1800,0.118286,9.24998,1.7,42.4049,171,171
85,85.1029,13:25:36,90.3955,1800,0.102928,8.04898,1.7,44.1204,172,172
85,84.3709,13:25:41,90.3955,1800,-0.629105,-49.196,1.7,33.6353,104,0
85,85.0282,13:25:46,100,1800,0.0281906,2.20451,1.7,34.1051,156,156
85,85.24,13:25:51,100,1800,0.240021,18.7696,1.7,38.1055,176,176
85,84.7255,13:25:56,100,1800,-0.27449,-21.4651,1.7,33.5306,132,132
85,85.0637,13:26:2,89.0052,1800,0.063652,4.97759,1.7,34.5915,159,159
85,84.6105,13:26:7,89.0052,1800,-0.389534,-30.4616,1.7,28.0993,117,0
85,84.9061,13:26:12,89.0052,1800,-0.0939484,-7.34676,1.7,26.5334,139,139
85,85.6174,13:26:17,96.8421,1800,0.617409,48.2814,1.7,36.8236,205,205
85,85.6885,13:26:22,96.8421,1800,0.688545,53.8442,1.7,48.2994,222,222
85,85.2087,13:26:27,96.8421,1800,0.208656,16.3169,1.7,51.777,188,188
85,84.3815,13:26:33,79.397,1800,-0.61853,-48.3691,1.7,41.4681,113,0
85,84.0065,13:26:38,79.397,1800,-0.993454,-77.6881,1.7,24.9105,67,0
85,84.4561,13:26:43,79.397,1800,-0.543938,-42.5359,1.7,15.8449,93,0
75,84.5497,13:26:48,70.5882,1800,9.54971,571.072,1.3,175.007,866,255
75,84.9487,13:26:53,70.5882,1800,9.94868,594.931,1.3,340.818,1055,255
75,84.3555,13:26:58,70.5882,1800,9.35548,559.458,1.3,496.743,1176,255
75,84.8805,13:27:4,53.2663,1800,9.88055,590.857,1.3,661.418,1372,255
75,85.5175,13:27:9,53.2663,1800,10.5175,628.944,1.3,836.709,1585,255
75,84.6559,13:27:14,53.2663,1800,9.65585,577.42,1.3,997.64,1695,255
85,85.3976,13:27:19,94.5355,1800,0.397591,31.0916,1.7,1004.27,1155,255
85,85.4231,13:27:24,94.5355,1800,0.423065,33.0837,1.7,1011.32,1164,255
85,84.5977,13:27:29,94.5355,1800,-0.40229,-31.4591,1.7,1004.61,1093,255
85,84.5639,13:27:35,100,1800,-0.436127,-34.1051,1.7,997.344,1083,255
85,84.6579,13:27:40,100,1800,-0.34211,-26.753,1.7,991.642,1084,255
85,85.2517,13:27:45,100,1800,0.251694,19.6825,1.7,995.837,1135,255
85,84.1423,13:27:51,100,1800,-0.857727,-67.0743,1.7,981.542,1034,255
85,84.4696,13:27:56,100,1800,-0.530373,-41.4751,1.7,972.702,1051,255
85,82.7492,13:28:1,100,1800,-2.25083,-176.015,1.7,935.188,879,255
85,81.6518,13:28:6,100,1800,-3.34818,-261.827,1.7,879.386,737,255
85,80.8116,13:28:11,100,1800,-4.18841,-327.534,1.7,809.579,602,255
85,79.5101,13:28:16,100,1800,-5.48994,-429.313,1.7,718.08,408,255
85,80.0617,13:28:22,100,1800,-4.93829,-386.174,1.7,635.775,369,255
85,79.776,13:28:27,100,1800,-5.22402,-408.519,1.7,548.708,260,255
85,79.8448,13:28:32,100,1800,-5.1552,-403.136,1.7,462.788,179,179
85,79.6082,13:28:37,100,1800,-5.39182,-421.64,1.7,372.924,71,0
85,79.7306,13:28:42,100,1800,-5.26937,-412.065,1.7,285.102,-6,0
85,80.7656,13:28:47,100,1800,-4.23443,-331.132,1.7,214.528,3,0
85,80.4308,13:28:53,92.7273,1800,-4.56924,-357.314,1.7,138.374,-98,0
85,81.42,13:28:58,92.7273,1800,-3.58002,-279.957,1.7,78.7069,-81,0
85,82.2007,13:29:3,92.7273,1800,-2.7993,-218.905,1.7,32.0519,-66,0
85,82.8632,13:29:8,100,1800,-2.13683,-167.1,1.7,-3.56189,-50,0
85,84.1956,13:29:13,100,1800,-0.804382,-62.9027,1.7,-16.9683,40,0
85,84.2315,13:29:18,100,1800,-0.768539,-60.0998,1.7,-29.7773,30,0
85,85.1604,13:29:24,78.7879,1800,0.160355,12.5397,1.7,-27.1047,105,0
85,85.8376,13:29:29,78.7879,1800,0.837639,65.5034,1.7,-13.144,172,172
85,85.9541,13:29:34,78.7879,1800,0.954063,74.6078,1.7,2.75703,197,197
85,85.7222,13:29:39,83.3333,1800,0.722214,56.4771,1.7,14.7939,191,191
85,85.1633,13:29:44,83.3333,1800,0.163322,12.7718,1.7,17.516,150,150
85,84.6204,13:29:49,83.3333,1800,-0.379562,-29.6818,1.7,11.1899,101,0
85,84.1765,13:29:55,82.7027,1800,-0.823456,-64.3943,1.7,-2.53434,53,0
85,84.5218,13:30:0,82.7027,1800,-0.478241,-37.3984,1.7,-10.505,72,0
85,86.066,13:30:5,82.7027,1800,1.06598,83.3596,1.7,7.2613,210,210
85,87.3405,13:30:10,98.2249,1800,2.3405,183.027,1.7,46.2696,349,255
85,87.9549,13:30:15,98.2249,1800,2.95495,231.077,1.7,95.5188,446,255
85,87.6268,13:30:20,98.2249,1800,2.62679,205.415,1.7,139.299,464,255
85,87.2044,13:30:26,100,1800,2.20438,172.383,1.7,176.038,468,255
85,87.4056,13:30:31,100,1800,2.40564,188.121,1.7,216.132,524,255
85,86.8414,13:30:36,100,1800,1.84137,143.995,1.7,246.822,510,255
85,86.3466,13:30:41,98.4615,1800,1.34664,105.307,1.7,269.266,494,255
85,85.4206,13:30:46,98.4615,1800,0.42057,32.8886,1.7,276.275,429,255
85,85.0358,13:30:51,98.4615,1800,0.035759,2.79635,1.7,276.871,399,255
85,84.5103,13:30:57,100,1800,-0.489723,-38.2964,1.7,268.709,350,255
85,85.1882,13:31:2,100,1800,0.188232,14.7198,1.7,271.847,406,255
85,85.0125,13:31:7,100,1800,0.0125275,0.979648,1.7,272.055,393,255
85,84.3619,13:31:12,100,1800,-0.638145,-49.903,1.7,261.42,331,255
85,83.9072,13:31:17,100,1800,-1.09281,-85.4579,1.7,243.206,277,255
85,84.1539,13:31:22,100,1800,-0.846077,-66.1632,1.7,229.105,282,255
85,83.4481,13:31:28,100,1800,-1.5519,-121.359,1.7,203.24,201,201
85,82.7931,13:31:33,100,1800,-2.20689,-172.579,1.7,166.458,113,0
85,83.5555,13:31:38,100,1800,-1.44448,-112.958,1.7,142.384,149,149
85,84.2162,13:31:43,99.4792,1800,-0.783844,-61.2966,1.7,129.32,188,188
85,84.2822,13:31:48,99.4792,1800,-0.717781,-56.1305,1.7,117.357,181,181
85,84.3375,13:31:53,99.4792,1800,-0.662476,-51.8056,1.7,106.315,174,174
85,84.4405,13:31:59,100,1800,-0.559547,-43.7566,1.7,96.9895,173,173
85,84.6456,13:32:4,100,1800,-0.354446,-27.7177,1.7,91.0821,183,183
85,84.5687,13:32:9,100,1800,-0.431343,-33.731,1.7,83.893,170,170
85,84.9993,13:32:15,94.8718,1800,-0.000732422,-0.0572754,1.7,83.8808,203,203
85,84.3118,13:32:20,94.8718,1800,-0.688171,-53.815,1.7,72.4113,138,138
85,84.5353,13:32:25,94.8718,1800,-0.464714,-36.3406,1.7,64.6661,148,148
85,85.2394,13:32:30,100,1800,0.239426,18.7231,1.7,68.6565,207,207
85,84.3845,13:32:35,100,1800,-0.615456,-48.1286,1.7,58.3989,130,130
85,84.0069,13:32:40,100,1800,-0.993141,-77.6637,1.7,41.8465,84,0
85,84.3587,13:32:46,100,1800,-0.641312,-50.1506,1.7,31.158,101,0
85,84.3452,13:32:51,100,1800,-0.654831,-51.2078,1.7,20.2442,89,0
85,85.0256,13:32:56,100,1800,0.0256195,2.00345,1.7,20.6712,142,142
85,85.8729,13:33:1,97.4747,1800,0.872864,68.258,1.7,35.2189,223,223
85,86.1524,13:33:6,97.4747,1800,1.15239,90.1169,1.7,54.4254,264,255
85,85.9368,13:33:11,97.4747,1800,0.936844,73.2612,1.7,70.0394,263,255
85,86.1101,13:33:17,100,1800,1.11009,86.8092,1.7,88.541,295,255
85,85.3969,13:33:22,100,1800,0.396912,31.0385,1.7,95.1562,246,246
85,84.2055,13:33:27,100,1800,-0.79451,-62.1307,1.7,81.9143,139,139
85,84.0863,13:33:32,100,1800,-0.913651,-71.4475,1.7,66.6868,115,0
85,84.3666,13:33:37,100,1800,-0.633362,-49.5289,1.7,56.1308,126,126
85,85.0278,13:33:42,100,1800,0.0277634,2.1711,1.7,56.5935,178,178
85,85.24,13:33:48,100,1800,0.239975,18.766,1.7,60.5931,199,199
85,84.8229,13:33:53,100,1800,-0.177101,-13.8493,1.7,57.6414,163,163
85,84.8786,13:33:58,100,1800,-0.121407,-9.49399,1.7,55.618,166,166
85,84.8355,13:34:3,98.9691,1800,-0.164536,-12.8667,1.7,52.8757,160,160
85,84.8798,13:34:8,98.9691,1800,-0.120155,-9.39615,1.7,50.8731,161,161
85,84.7382,13:34:13,98.9691,1800,-0.26181,-20.4736,1.7,46.5096,146,146
85,84.724,13:34:19,100,1800,-0.275978,-21.5815,1.7,41.91,140,140
85,84.7226,13:34:24,100,1800,-0.27739,-21.6919,1.7,37.2868,135,135
85,84.3329,13:34:29,100,1800,-0.66713,-52.1695,1.7,26.168,93,0
85,84.44,13:34:34,100,1800,-0.560013,-43.793,1.7,16.8345,93,0
85,85.6682,13:34:39,100,1800,0.668198,52.2531,1.7,27.9711,200,200
85,87.3494,13:34:44,100,1800,2.34942,183.725,1.7,67.1281,370,255
85,86.6409,13:34:50,100,1800,1.64095,128.322,1.7,94.4772,342,255
85,86.2779,13:34:55,100,1800,1.2779,99.9318,1.7,115.775,335,255
85,85.0728,13:35:0,100,1800,0.0727997,5.69294,1.7,116.989,242,242
85,85.1471,13:35:5,84.3434,1800,0.147079,11.5016,1.7,119.44,250,250
85,84.3753,13:35:10,84.3434,1800,-0.624687,-48.8505,1.7,109.029,180,180
85,83.9085,13:35:15,84.3434,1800,-1.09146,-85.3523,1.7,90.8377,125,125
85,84.7385,13:35:21,94.7644,1800,-0.261543,-20.4527,1.7,86.4786,186,186
85,83.9448,13:35:26,94.7644,1800,-1.05515,-82.513,1.7,68.8927,106,0
85,83.9629,13:35:31,94.7644,1800,-1.03711,-81.102,1.7,51.6076,90,0
85,85.2796,13:35:36,100,1800,0.279587,21.8637,1.7,56.2674,198,198
85,86.0931,13:35:41,100,1800,1.09306,85.4776,1.7,74.4851,279,255
85,85.6387,13:35:47,100,1800,0.63871,49.9471,1.7,85.1303,255,255
85,85.1063,13:35:52,100,1800,0.106277,8.3109,1.7,86.9016,215,215
85,85.0043,13:35:57,100,1800,0.0043335,0.338879,1.7,86.9738,207,207
85,85.0915,13:36:2,100,1800,0.0915375,7.15823,1.7,88.4994,215,215
85,83.9315,13:36:8,100,1800,-1.06854,-83.56,1.7,70.6904,107,0
85,83.7667,13:36:13,100,1800,-1.23325,-96.4404,1.7,50.1361,73,0
85,83.799,13:36:18,100,1800,-1.20102,-93.9197,1.7,30.1191,56,0
85,84.3866,13:36:23,85.4749,1800,-0.613396,-47.9676,1.7,19.8959,91,0
85,84.7376,13:36:28,85.4749,1800,-0.262436,-20.5225,1.7,15.522,114,0
85,85.1623,13:36:33,85.4749,1800,0.162262,12.6889,1.7,18.2263,150,150
85,85.8865,13:36:39,87.3016,1800,0.886528,69.3265,1.7,33.0018,222,222
85,85.6668,13:36:44,87.3016,1800,0.666756,52.1403,1.7,44.1144,216,216
85,85.2552,13:36:49,87.3016,1800,0.25518,19.9551,1.7,48.3674,188,188
85,85.1653,13:36:54,96.2567,1800,0.165321,12.9281,1.7,51.1227,184,184
85,84.9615,13:36:59,96.2567,1800,-0.0384674,-3.00815,1.7,50.4816,167,167
85,84.7464,13:37:4,96.2567,1800,-0.253647,-19.8352,1.7,46.2542,146,146
